新闻标题,发布时间,新闻链接
美方将阿里巴巴、比亚迪等列入“涉军”清单 中方表态,2026-06-09 16:55,https://finance.sina.com.cn/jjxw/2026-06-09/doc-iniavshp1689539.shtml
【直击】比亚迪千人股东会，约一半是车主！董事长王传福：一季度波动期已过，后面会越来越好,2026-06-09 16:55,https://finance.sina.com.cn/wm/2026-06-09/doc-iniauzkq6431429.shtml
李柯：比亚迪目标75%欧洲销售车型实现本土化生产,2026-06-09 16:55,https://t.cj.sina.cn/articles/view/1826017320/6cd6d02802001li1i
中国品牌在欧洲电动汽车市场份额突破15%,2026-06-09 16:55,https://finance.sina.com.cn/stock/relnews/cn/2026-06-09/doc-iniauzkv1847566.shtml
美方将阿里巴巴、比亚迪等列入所谓“涉军”企业清单，中方：将采取必要措施坚定维护中国企业的正当合法权益,2026-06-09 16:55,https://finance.sina.com.cn/jjxw/2026-06-09/doc-iniauzkv1826718.shtml
美方将阿里巴巴、比亚迪等列入“涉军”清单，中方回应,2026-06-09 16:55,https://finance.sina.com.cn/roll/2026-06-09/doc-iniauzkq6408069.shtml
王传福：比亚迪5年后有能力在规模上做到真正的全球第一,2026-06-09 16:55,https://t.cj.sina.cn/articles/view/5999834179/1659e34430200324ue
财中ETF风向标｜比亚迪入局人形机器人，深证100ETF富国(159211)盘中涨1.03%,2026-06-09 16:55,https://finance.sina.com.cn/stock/zqgd/2026-06-09/doc-iniauzkt5071004.shtml
美方将阿里巴巴、比亚迪等列入所谓“涉军”清单，外交部：敦促美方停止无理打压中企，中方将坚定维护中国企业的正当合法权益,2026-06-09 16:55,https://finance.sina.com.cn/wm/2026-06-09/doc-iniauzkt5037399.shtml
美方将阿里巴巴、比亚迪等列入“涉军”清单，外交部：敦促美方停止无理打压中企,2026-06-09 16:55,https://cj.sina.cn/articles/view/5115326071/130e5ae7702002wc7s
收评：沪指涨超1%收复4000点 科创50大涨超4% 半导体产业链爆发,2026-06-09 16:55,https://finance.sina.cn/stock/dpps/2026-06-09/detail-iniauvax1915385.d.html
王传福称比亚迪5年后规模全球第一，L3L4将提前落地,2026-06-09 16:55,https://t.cj.sina.cn/articles/view/1642634100/61e89b7404001o6hk
车轮上的美国，已经买不起新车了,2026-06-09 16:55,https://finance.sina.com.cn/roll/2026-06-09/doc-iniauvau3281322.shtml
王传福称比亚迪5年后规模将成全球第一,2026-06-09 16:55,https://t.cj.sina.cn/articles/view/1826017320/6cd6d02804001lhzk
比亚迪王传福：今年的销量将取决于电池产量,2026-06-09 16:55,https://finance.sina.com.cn/stock/t/2026-06-09/doc-iniauvas6499716.shtml
王传福回应股价被低估：要对比亚迪有信心、做价值投资，当前瓶颈是二代刀片电池产能,2026-06-09 16:55,https://finance.sina.com.cn/tech/2026-06-09/doc-iniauvas6479984.shtml
财中ETF风向标｜比亚迪入局人形机器人，宇树科创板IPO过会，深证100ETF大成(159216)盘中涨2.35%,2026-06-09 16:55,https://cj.sina.cn/articles/view/7935425109/1d8fcfa5502001fxj4
财中ETF风向标｜比亚迪入局人形机器人获机构聚焦，深证50ETF富国(159350)盘中涨2.27%,2026-06-09 16:55,https://cj.sina.cn/articles/view/7935425109/1d8fcfa5502001fxj0
比亚迪王传福：今年销量取决于二代刀片电池产量 更大产量将在明年,2026-06-09 16:55,https://t.cj.sina.cn/articles/view/1659643027/62ec249302001pcxm
王传福：根据现在AI技术的发展 大家可以看到未来L3、L4一定会提前落地,2026-06-09 16:55,https://finance.sina.com.cn/7x24/2026-06-09/doc-iniauvas6457511.shtml
王传福：五年后比亚迪将在规模上做到真正的全球第一,2026-06-09 16:55,https://finance.sina.com.cn/jjxw/2026-06-09/doc-iniauvax1883884.shtml
超捷股份：国内汽车零部件业务增长动力主要有新客户开发，包括蔚来、比亚迪等重点客户,2026-06-09 16:55,https://finance.sina.com.cn/jjxw/2026-06-09/doc-iniauvax1880834.shtml
比亚迪王传福：二代刀片电池产能正在爬坡，今年的销量取决于电池产量,2026-06-09 16:55,https://finance.sina.com.cn/roll/2026-06-09/doc-iniauvax1880480.shtml
比亚迪王传福称今年销量取决于电池产量 明年产能爬坡后将双市场发力,2026-06-09 16:55,https://cj.sina.cn/articles/view/1644983660/620c756c02001sjr4
比亚迪王传福：今年的销量将取决于电池产量，更大的产量将在明年,2026-06-09 16:55,https://finance.sina.com.cn/stock/s/2026-06-09/doc-iniauquw3296194.shtml
比亚迪官宣入局人形机器人，“中国电车巨头向特斯拉发起新挑战”,2026-06-09 16:55,https://finance.sina.com.cn/roll/2026-06-09/doc-iniaukpc2016401.shtml
怎么“督促”国产品牌提高员工待遇？,2026-06-09 16:55,https://cj.sina.cn/articles/view/7137633755/1a96fa5db01901h0um
【报告】海外汽车行业2026年中期策略：全球化与智能化迈入新阶段（附31页PDF文件下载）,2026-06-09 16:55,https://finance.sina.com.cn/roll/2026-06-09/doc-iniaueff2068641.shtml
充电功率是特斯拉V3桩6倍！比亚迪德国首座闪充站落成,2026-06-09 16:55,https://finance.sina.com.cn/stock/t/2026-06-09/doc-iniauefa3389552.shtml
美国军事黑名单新增：阿里、百度、宇树、比亚迪等,2026-06-09 16:55,https://finance.sina.com.cn/wm/2026-06-09/doc-iniatxxf5376412.shtml
比亚迪获得外观设计专利授权：“前保险杠”,2026-06-09 16:55,https://cj.sina.cn/articles/view/1850649324/6e4eaaec02002bd0y
比亚迪获得外观设计专利授权：“汽车座椅”,2026-06-09 16:55,https://cj.sina.cn/articles/view/1850649324/6e4eaaec02002bd26
比亚迪获得实用新型专利授权：“滤波装置、电子设备及车辆”,2026-06-09 03:32,https://cj.sina.cn/articles/view/1850649324/6e4eaaec02002bd2o
比亚迪获得实用新型专利授权：“电气柜和储能系统”,2026-06-09 03:32,https://cj.sina.cn/articles/view/1850649324/6e4eaaec02002bd3m
比亚迪获得实用新型专利授权：“电池和终端设备”,2026-06-09 03:32,https://cj.sina.cn/articles/view/1850649324/6e4eaaec02002bd52
比亚迪获得实用新型专利授权：“插座连接器、插头连接器、连接器装置、用电设备及车辆”,2026-06-09 03:32,https://cj.sina.cn/articles/view/1850649324/6e4eaaec02002bd5o
2026年迄今销量TOP10车型出炉：小米YU7冲到第4,2026-06-09 03:32,https://finance.sina.com.cn/stock/t/2026-06-08/doc-iniatpie5210637.shtml
每天车闻：比亚迪将于2026年底登陆加拿大，别克昂科威家族第200万辆整车下线,2026-06-09 03:32,https://finance.sina.com.cn/wm/2026-06-08/doc-iniathze8550762.shtml
60天账期落地情况如何？18家车企最新数据：应付账款及票据合计超1万亿元，平均周转天数升至216天,2026-06-09 03:32,https://finance.sina.com.cn/roll/2026-06-08/doc-iniathze8540491.shtml
比亚迪中国首款4纳米芯片是谁造的？能不能用华为提出的“韬定律”制作？,2026-06-09 03:32,https://cj.sina.cn/articles/view/6055544139/168f0454b01901j8ve
总额下降、周期拉长！18家上市车企一季报账期盘点：超半数车企付款周期延长,2026-06-09 03:32,https://finance.sina.com.cn/jjxw/2026-06-08/doc-iniathzh5285520.shtml
崔东树：5月新能源乘用车市场零售95万辆 同比下降7.5%,2026-06-09 03:32,https://cj.sina.cn/articles/view/5835524730/15bd30a7a020026b8i
超五成上市车企5月销量同比增长 乘联分会：市场仍具增长潜力,2026-06-09 03:32,https://cj.sina.cn/articles/view/2868676035/aafc85c302001r00q
为什么汽车公司要忙着自研智驾芯片？,2026-06-09 03:32,https://t.cj.sina.cn/articles/view/6192937794/17120bb4202002qipc
比亚迪与F1集团、国际汽联负责人分别举行会谈,2026-06-09 03:32,https://finance.sina.com.cn/roll/2026-06-08/doc-iniaswmn5458881.shtml
比亚迪「兜底」智驾背后：车险大变局,2026-06-09 03:32,https://t.cj.sina.cn/articles/view/6680469491/18e2fdff300101h1x8
财中ETF风向标｜宇树IPO过会、比亚迪入局人形机器人，汽车零部件ETF平安(159306)今日跌1.38%,2026-06-09 03:32,https://finance.sina.com.cn/stock/zqgd/2026-06-08/doc-iniaswmk8647890.shtml
乘联分会：5月全国乘用车市场零售151万辆，同比下降22.1%,2026-06-09 03:32,https://t.cj.sina.cn/articles/view/1826017320/6cd6d02802001lh8o
5月销量最高车型出炉：比亚迪宋狂卖7.5万台登顶,2026-06-09 03:32,https://finance.sina.com.cn/stock/t/2026-06-08/doc-iniasscn8766401.shtml
5月新能源乘用车企总体走势较强，比亚迪夯实自主品牌新能源领先地位,2026-06-09 03:32,https://finance.sina.com.cn/jjxw/2026-06-08/doc-iniasscu3948867.shtml
"5月新能源车渗透率创新高，新势力呈现""一超多强""",2026-06-09 03:32,https://finance.sina.com.cn/jjxw/2026-06-08/doc-iniasscq5526927.shtml
比亚迪“郑州号”携4000余辆新能源车抵达澳大利亚，包括海狮07、元UP等多款在澳热门车型,2026-06-09 03:32,https://finance.sina.com.cn/stock/t/2026-06-08/doc-iniasscq5526219.shtml
中国汽车首次跻身韩国进口车市场前三,2026-06-09 03:32,https://t.cj.sina.cn/articles/view/2286037382/8842298602001etn8
比亚迪和安凯各中一标！,2026-06-09 03:32,https://finance.sina.com.cn/stock/relnews/hk/2026-06-08/doc-iniasscq5514142.shtml
【华创汽车】新车跟踪：6月重点关注比亚迪、零跑新车,2026-06-09 03:32,https://finance.sina.com.cn/stock/relnews/hk/2026-06-08/doc-iniasmvs5585979.shtml
日调研机构：日本自动驾驶巴士实测，过半车辆来自中国,2026-06-09 03:32,https://finance.sina.com.cn/roll/2026-06-08/doc-iniasmvs5576969.shtml
【华创汽车】周报：5月出口数据亮眼，全年投资主线仍为电车出海,2026-06-09 03:32,https://finance.sina.com.cn/stock/relnews/hk/2026-06-08/doc-iniasmvs5574635.shtml
入局日本市场，中国车企”打法“大不同,2026-06-09 03:32,https://finance.sina.com.cn/stock/relnews/hk/2026-06-08/doc-iniasmvw3967055.shtml
当车企开始自己造机器人，人形机器人的商业化逻辑变了,2026-06-09 03:32,https://finance.sina.com.cn/jjxw/2026-06-08/doc-iniasmvu7183289.shtml
4nm 智驾芯片量产 比亚迪重塑汽车智能化供应链,2026-06-09 03:32,https://t.cj.sina.cn/articles/view/6212976462/172527f4e02001hgb0
比亚迪“郑州号”滚装船装载4809辆新能源汽车直航澳大利亚,2026-06-09 03:32,https://finance.sina.com.cn/stock/t/2026-06-08/doc-iniasfpy4035836.shtml
比亚迪韩国2025年1月品牌上市发布会,2026-06-09 03:32,https://finance.sina.com.cn/stock/t/2026-06-08/doc-iniasfpy4024963.shtml
巴西首次超越俄罗斯 成为中国乘用车最大出口市场,2026-06-09 03:32,https://finance.sina.com.cn/stock/relnews/cn/2026-06-08/doc-iniasfpy3996559.shtml
比亚迪自研4nm芯片一出 两家智驾芯片公司5天没了80亿,2026-06-09 03:32,https://finance.sina.com.cn/tech/discovery/2026-06-08/doc-iniarzfw5706232.shtml
重磅！中石化与比亚迪“联姻”,2026-06-09 03:32,https://finance.sina.com.cn/jjxw/2026-06-08/doc-iniarzfu8927954.shtml
新能源汽车销量回暖，钠电储能规模交付,2026-06-09 03:32,https://finance.sina.com.cn/stock/relnews/cn/2026-06-08/doc-iniarzfy7297089.shtml
【眼观】5月汽车销量出炉，比亚迪和领跑谁更猛？,2026-06-09 03:32,https://finance.sina.com.cn/stock/auto/qcphb/2026-06-08/doc-iniarzfw5671023.shtml
出海中亚潮涌：中国企业在进行怎样一场“西行漫记”？,2026-06-09 03:32,https://finance.sina.com.cn/jjxw/2026-06-08/doc-iniarkke6007924.shtml
比亚迪副总裁李柯在摩纳哥大奖赛期间与F1和FIA高层举行会议,2026-06-09 03:32,https://finance.sina.com.cn/stock/usstock/c/2026-06-07/doc-iniaqxuk6227019.shtml
据报比亚迪会晤F1及国际汽联 探索入局可能性,2026-06-09 03:32,https://cj.sina.cn/articles/view/1644983660/620c756c02001siso
蔚来理想口水战，赛力斯引辟谣，国产新能源逼急欧洲,2026-06-09 03:32,https://t.cj.sina.cn/articles/view/2117086213/7e302c05001019abe
车规存储暴涨180%，AI抢完产能车企开始涨价了,2026-06-09 03:32,https://k.sina.cn/article_7879996653_1d5af34ed02001h980.html
比亚迪入局人形机器人，要再造一个BYD？,2026-06-07 14:53,https://t.cj.sina.cn/articles/view/1861949720/6efb191800101fnt4
【财经早报】周末利好，事关人工智能,2026-06-07 14:53,https://finance.sina.com.cn/jjxw/2026-06-07/doc-iniapryv7987534.shtml
比亚迪+中石化，官宣重磅合作！,2026-06-07 14:53,https://finance.sina.com.cn/roll/2026-06-06/doc-inianuvi0442099.shtml
车企密集推出智驾事故兜底，争夺数据规模先手,2026-06-07 14:53,https://finance.sina.com.cn/roll/2026-06-06/doc-iniapmsw1324060.shtml
比亚迪辟谣人形机器人相关传闻,2026-06-07 14:53,https://finance.sina.com.cn/roll/2026-06-06/doc-inianqpm0549327.shtml
“货拉拉”好帮手 比亚迪推出厢货版海豚：载物空间1093升,2026-06-07 14:53,https://finance.sina.com.cn/stock/t/2026-06-06/doc-iniankfq7433380.shtml
比亚迪辟谣，事关人形机器人,2026-06-07 14:53,https://finance.sina.com.cn/jjxw/2026-06-06/doc-iniamxru7620173.shtml
比亚迪：“人形机器人代号尧舜禹”等消息均不属实,2026-06-07 14:53,https://t.cj.sina.cn/articles/view/1826017320/6cd6d02802001lfze
“人形机器人代号尧舜禹”“年内自用2万台”等消息不实！比亚迪辟谣,2026-06-07 14:53,https://finance.sina.com.cn/roll/2026-06-06/doc-iniamtit8904315.shtml
【报告】2026年比亚迪公司深度研究：从丰田全球化历程看比亚迪出海空间（附25页PDF文件下载）,2026-06-07 14:53,https://finance.sina.com.cn/roll/2026-06-06/doc-iniamnzv8972044.shtml
“代号‘尧舜禹’”“年内自用2万台”等消息不实！比亚迪双路径布局人形机器人，汽车主机厂集体掘金万亿蓝海,2026-06-07 14:53,https://finance.sina.com.cn/roll/2026-06-06/doc-iniamnzu2172401.shtml
比亚迪保险获批新增三个省份！,2026-06-07 14:53,https://finance.sina.com.cn/roll/2026-06-06/doc-iniamnzv8949505.shtml
比亚迪获得发明专利授权：“电芯堆叠系统及电池生产线”,2026-06-07 14:53,https://cj.sina.cn/articles/view/1850649324/6e4eaaec02002ba2a
比亚迪获得发明专利授权：“安全带递送装置、控制方法、介质、计算机产品以及车辆”,2026-06-07 14:53,https://cj.sina.cn/articles/view/1850649324/6e4eaaec02002ba2e
比亚迪获得发明专利授权：“行车驶离预警方法、行车驶离预警系统、汽车及存储介质”,2026-06-07 14:53,https://cj.sina.cn/articles/view/1850649324/6e4eaaec02002ba2u
比亚迪获得发明专利授权：“道岔状态检测装置、方法、系统和道岔指示装置”,2026-06-07 14:53,https://cj.sina.cn/articles/view/1850649324/6e4eaaec02002ba5c
比亚迪获得发明专利授权：“列车排序方法、系统和存储介质”,2026-06-07 14:53,https://cj.sina.cn/articles/view/1850649324/6e4eaaec02002ba5q
比亚迪获得发明专利授权：“基于地形识别的轮胎胎压调节的方法、装置及相关介质”,2026-06-07 14:53,https://cj.sina.cn/articles/view/1850649324/6e4eaaec02002ba6g
终结日系28年统治！中国成澳洲汽车最大进口国,2026-06-07 14:53,https://finance.sina.com.cn/roll/2026-06-06/doc-iniakwef1308899.shtml
格局生变、累计销量悬念犹存，5月车市打响出海“卡位战”,2026-06-07 14:53,https://cj.sina.cn/articles/view/1838672663/6d97eb1702001mhcq
中国汽车首次跻身韩国进口车市场前三 比亚迪单一品牌超日品牌销量,2026-06-07 14:53,https://t.cj.sina.cn/articles/view/1718727101/6671b1bd001016wmm
比亚迪最新战报：中国汽车跻身韩国进口车前三！,2026-06-07 14:53,https://cj.sina.cn/articles/view/1654794803/62a22a3300101mhbu
比亚迪在英国推出厢货版海豚，1093升货厢售价不足3万英镑,2026-06-07 14:53,https://t.cj.sina.cn/articles/view/1826017320/6cd6d02804001lfqe
崔东树：1-4月的中国车企海外份额提升明显 新能源占据部分区域绝对优势,2026-06-07 14:53,https://cj.sina.cn/articles/view/5835524730/15bd30a7a0200269ky
比亚迪(002594)2026年5月销量点评：出口超预期 再创新高 出海与闪充技术周期向上,2026-06-07 14:53,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/833998889766/index.phtml
吃下400亿订单，湖南锂电巨头，开挂了！,2026-06-07 14:53,https://cj.sina.cn/articles/view/7437683051/1bb52096b00101q3g6
