date,open,high,low,close,volume,pe,pb,sentiment,ma5,ma20,macd_dif,macd_dea,macd_hist,rsi14,golden_cross,death_cross,entry_signal,exit_signal,position,turnover,fee,strategy_ret,benchmark_ret,strategy_nav,benchmark_nav,period
2025-10-20,105.22,105.63,104.08,104.52,35561452.0,23.63,4.73,0.5,105.8,107.613,-0.685615147950486,-0.2269807615655191,-0.9172687727699336,39.096275695910165,0,0,0,0,0.0,0.0,0.0,0.0,0.0008618213157136623,2.1635900354045754,6.708600770218221,训练集
2025-10-21,104.69,105.07,104.24,104.76,29907419.0,23.63,4.73,0.5,105.554,107.571,-0.7970073320016695,-0.3409860756527492,-0.9120425126978406,40.14575595384369,0,0,0,0,0.0,0.0,0.0,0.0,0.0022962112514353095,2.1635900354045754,6.724005134788184,训练集
2025-10-22,104.1,104.32,103.37,103.78,35787419.0,23.63,4.73,0.5,104.89,107.4745,-0.9533743442127048,-0.4634637293647403,-0.9798212296959288,37.317961416378445,0,0,0,0,0.0,0.0,0.0,-0.0,-0.009354715540282554,2.1635900354045754,6.661103979460841,训练集
2025-10-23,103.3,103.73,102.0,103.69,37860342.0,23.63,4.73,0.5,104.236,107.284,-1.0721989339026834,-0.5852107702723289,-0.9739763272607088,37.05978756492035,0,0,0,0,0.0,0.0,0.0,-0.0,-0.000867219117363649,2.1635900354045754,6.655327342747105,训练集
2025-10-24,103.98,104.37,103.61,103.76,30554268.0,23.63,4.73,0.5,104.102,107.1075,-1.1474922855526444,-0.6976670733283921,-0.8996504244485046,37.42240893723785,0,0,0,0,0.0,0.0,0.0,0.0,0.0006750892082167947,2.1635900354045754,6.659820282413344,训练集
2025-10-27,104.0,104.97,103.88,104.01,34598784.0,22.51,4.51,0.5,104.0,106.87749999999998,-1.1734629481210987,-0.7928262482869335,-0.7612733996683305,38.77901012241578,0,0,0,0,0.0,0.0,0.0,0.0,0.0024094063222821482,2.1635900354045754,6.675866495507054,训练集
2025-10-28,104.02,104.32,103.5,103.72,26541583.0,22.51,4.51,0.5,103.792,106.603,-1.203571439328627,-0.8749752864952722,-0.6571923056667095,37.75649968699111,0,0,0,0,0.0,0.0,0.0,-0.0,-0.002788193442938236,2.1635900354045754,6.65725288831835,训练集
2025-10-29,103.73,105.18,103.0,104.52,39734040.0,22.51,4.51,0.5,103.94,106.3685,-1.1496271354105403,-0.929905656278326,-0.4394429582644288,42.278062830768846,0,0,0,0,0.0,0.0,0.0,0.0,0.007713073659853409,2.1635900354045754,6.708600770218221,训练集
2025-10-30,104.0,104.86,103.5,103.61,35898945.0,22.51,4.51,0.5,103.924,106.0885,-1.1668545082905553,-0.9772954266807716,-0.379118163219567,38.823264273898346,0,0,0,0,0.0,0.0,0.0,-0.0,-0.008706467661691475,2.1635900354045754,6.650192554557118,训练集
2025-10-31,101.0,101.32,100.0,100.79,63705259.0,22.51,4.51,0.5,103.33,105.6675,-1.3920115154382555,-1.060238644432269,-0.6635457420119741,30.504422612537752,0,0,0,0,0.0,0.0,0.0,-0.0,-0.027217450053083625,2.1635900354045754,6.469191270860071,训练集
2025-11-03,100.79,100.99,98.5,99.6,55167021.0,22.51,4.51,0.5,102.448,105.18699999999998,-1.6474819738538289,-1.1776873103165806,-0.9395893270744962,27.7975951625354,0,0,0,0,0.0,0.0,0.0,-0.0,-0.011806726857823358,2.1635900354045754,6.392811296534011,训练集
2025-11-04,99.0,99.54,97.71,97.8,43501704.0,23.25,4.06,0.5,101.26399999999998,104.6165,-1.9724519116568613,-1.3366402305846368,-1.2716233621444497,24.286992140861717,0,0,0,0,0.0,0.0,0.0,-0.0,-0.01807228915662651,2.1635900354045754,6.2772785622592995,训练集
2025-11-05,96.66,96.66,94.73,95.8,58721510.0,23.25,4.06,0.5,99.52,103.946,-2.3641240633640166,-1.5421369971405128,-1.6439741324470076,21.098609061492937,0,0,0,0,0.0,0.0,0.0,-0.0,-0.020449897750511203,2.1635900354045754,6.148908857509621,训练集
2025-11-06,95.58,97.75,95.4,97.52,40200367.0,23.25,4.06,0.5,98.302,103.292,-2.506840147312758,-1.7350776271749622,-1.5435250402755916,29.65188288911732,0,0,0,0,0.0,0.0,0.0,0.0,0.017954070981210934,2.1635900354045754,6.259306803594345,训练集
2025-11-07,97.0,98.15,96.83,97.2,32256073.0,23.25,4.06,0.5,97.584,102.7625,-2.6156138296394147,-1.911184867667853,-1.4088579239431236,29.021543512307176,0,0,0,0,0.0,0.0,0.0,-0.0,-0.003281378178835004,2.1635900354045754,6.238767650834397,训练集
2025-11-10,97.35,100.35,97.35,99.39,55487690.0,23.25,4.06,0.5,97.542,102.4475,-2.4963269559108454,-2.0282132853164514,-0.936227341188788,38.63580678376596,0,0,0,0,0.0,0.0,0.0,0.0,0.02253086419753081,2.1635900354045754,6.3793324775352955,训练集
2025-11-11,99.5,99.78,98.14,98.71,31985788.0,23.25,4.06,0.5,97.724,102.0835,-2.428665422865265,-2.1083037128262143,-0.6407234200781016,36.96167152181396,0,0,0,0,0.0,0.0,0.0,-0.0,-0.006841734580943837,2.1635900354045754,6.3356867779204045,训练集
2025-11-12,98.8,98.99,97.54,97.77,26064335.0,23.24,4.05,0.5,98.118,101.617,-2.4229629064008837,-2.171235551541148,-0.5034547097194704,34.721880881176745,0,0,0,0,0.0,0.0,0.0,-0.0,-0.00952284469658593,2.1635900354045754,6.275353016688055,训练集
2025-11-13,97.01,100.5,97.01,99.83,57999022.0,23.24,4.05,0.5,98.58,101.2605,-2.2265525256222247,-2.1822989463573634,-0.0885071585297225,42.88950588846364,0,0,0,0,0.0,0.0,0.0,0.0,0.021069857829600025,2.1635900354045754,6.407573812580225,训练集
2025-11-14,99.0,100.5,98.33,98.37,34298466.0,23.24,4.05,0.5,98.814,100.9575,-2.163763167170316,-2.1785917905199543,0.0296572466992763,39.15066000041229,0,0,0,0,0.0,0.0,0.0,-0.0,-0.014624862265851912,2.1635900354045754,6.313863928112959,训练集
2025-11-17,97.8,98.59,97.25,98.08,20724759.0,23.24,4.05,0.5,98.552,100.6355,-2.113044858785827,-2.165482404173129,0.1048750907746045,38.43396959726041,0,0,0,0,0.0,0.0,0.0,-0.0,-0.0029480532682729654,2.1635900354045754,6.295250320924255,训练集
2025-11-18,97.54,97.85,96.02,96.49,30475645.0,23.24,4.05,0.5,98.108,100.222,-2.1760656159343483,-2.167599046525373,-0.0169331388179507,34.68495254539059,0,0,0,0,0.0,0.0,0.0,-0.0,-0.01621125611745522,2.1635900354045754,6.19319640564826,训练集
2025-11-19,96.4,96.66,95.01,95.17,34829235.0,23.24,4.05,0.5,97.588,99.7915,-2.3059415297580017,-2.195267543171899,-0.2213479731722056,31.90273208259157,0,0,0,0,0.0,0.0,0.0,-0.0,-0.013680174111306842,2.1635900354045754,6.108472400513472,训练集
2025-11-20,95.17,95.5,93.5,93.61,39181087.0,22.25,3.88,0.5,96.344,99.2875,-2.505862071588396,-2.2573864488551987,-0.4969512454663949,28.947467547380825,0,0,0,0,0.0,0.0,0.0,-0.0,-0.01639172007985712,2.1635900354045754,6.008344030808722,训练集
2025-11-21,92.49,94.39,91.7,92.7,45171313.0,22.25,3.88,0.5,95.21,98.7345,-2.7065307345998093,-2.347215306004121,-0.7186308571913766,27.35556786096032,0,0,0,0,0.0,0.0,0.0,-0.0,-0.009721183634227026,2.1635900354045754,5.949935815147619,训练集
2025-11-24,93.1,94.41,92.2,93.93,32730213.0,22.25,3.88,0.5,94.38,98.2305,-2.734786459356897,-2.4247295366746764,-0.6201138453644415,32.739661134634176,0,0,0,0,0.0,0.0,0.0,0.0,0.013268608414239491,2.1635900354045754,6.028883183568671,训练集
2025-11-25,94.0,95.38,93.7,93.91,27748887.0,22.25,3.88,0.5,93.864,97.74,-2.727353919387596,-2.4852544132172607,-0.484199012340671,32.69722549899791,0,0,0,0,0.0,0.0,0.0,-0.0,-0.00021292451825838388,2.1635900354045754,6.027599486521173,训练集
2025-11-26,94.75,95.44,94.45,95.09,30657697.0,22.25,3.88,0.5,93.848,97.2685,-2.596318693834576,-2.507467269340724,-0.1777028489877041,37.81824252062822,0,0,0,0,0.0,0.0,0.0,0.0,0.012565222021084121,2.1635900354045754,6.103337612323484,训练集
2025-11-27,94.6,95.16,94.22,94.29,20227996.0,22.25,3.88,0.5,93.984,96.8025,-2.5278857542265456,-2.511550966317888,-0.032669575817315,35.827858984747095,0,0,0,0,0.0,0.0,0.0,-0.0,-0.008413082343043388,2.1635900354045754,6.051989730423613,训练集
2025-11-28,94.6,95.23,94.2,95.17,21935062.0,22.63,3.95,0.5,94.478,96.5215,-2.3752629581891966,-2.48429336469215,0.2180608130059065,39.59396977825177,0,0,0,0,0.0,0.0,0.0,0.0,0.009332909110191911,2.1635900354045754,6.108472400513471,训练集
2025-12-01,95.39,96.3,95.14,95.77,23371272.0,22.63,3.95,0.5,94.846,96.33,-2.180754921884258,-2.423585676130572,0.485661508492627,42.08946863084848,0,0,0,0,0.0,0.0,0.0,0.0,0.006304507723021935,2.1635900354045754,6.146983311938374,训练集
2025-12-02,96.42,97.8,96.25,96.62,35921746.0,22.63,3.95,0.5,95.388,96.271,-1.9357044099999428,-2.326009422904446,0.7806100258090067,45.52301191048691,0,0,0,0,0.0,0.0,0.0,0.0,0.008875430719432087,2.1635900354045754,6.201540436456988,训练集
2025-12-03,96.64,96.65,94.89,95.05,23157284.0,22.63,3.95,0.5,95.38,96.2335,-1.8468961239367443,-2.230186763110906,0.7665812783483226,40.72054908614701,0,0,0,0,0.0,0.0,0.0,-0.0,-0.016249223763196152,2.1635900354045754,6.100770218228489,训练集
2025-12-04,94.92,95.29,94.2,95.24,16614164.0,22.63,3.95,0.5,95.57,96.1195,-1.741113038001913,-2.1323720180891077,0.7825179601743883,41.52452933814578,0,0,0,0,0.0,0.0,0.0,0.0,0.001998947922146277,2.1635900354045754,6.112965340179709,训练集
2025-12-05,95.29,96.22,94.71,95.98,21161847.0,22.63,3.95,0.5,95.732,96.0585,-1.579361468816458,-2.0217699082345773,0.8848168788362383,44.671912860942506,0,0,0,0,0.0,0.0,0.0,0.0,0.007769844603108034,2.1635900354045754,6.160462130937091,训练集
2025-12-08,96.21,97.15,96.21,96.53,24780498.0,22.63,3.95,0.5,95.884,95.9155,-1.390759966248751,-1.895567919837412,1.009615907177322,46.95708528435416,0,0,0,0,0.0,0.0,0.0,0.0,0.005730360491769115,2.1635900354045754,6.195763799743253,训练集
2025-12-09,96.21,96.66,95.7,96.03,16322702.0,22.63,3.95,0.5,95.766,95.7815,-1.2670321797213688,-1.7698607718142036,1.0056571841856696,45.13213436240771,0,0,0,0,0.0,0.0,0.0,-0.0,-0.005179736869367013,2.1635900354045754,6.163671373555833,训练集
2025-12-10,95.6,96.65,94.9,96.47,19840224.0,22.63,3.95,0.5,96.05,95.7165,-1.1205556269751753,-1.6399997428463982,1.0388882317424455,47.08120405180564,1,0,1,0,0.0,0.0,0.0,0.0,0.004581901489117968,2.1635900354045754,6.191912708600762,训练集
2025-12-11,96.98,97.12,95.85,96.23,25090767.0,22.63,3.95,0.5,96.248,95.5365,-1.0121702295019332,-1.5144338401775053,1.004527221351144,46.11885837842068,0,0,0,0,1.0,1.0,0.048115000000000005,-0.0004987560899761584,-0.002487820047683109,2.1625109316982054,6.176508344030801,训练集
2025-12-12,96.2,97.7,95.65,97.0,55462088.0,22.63,3.95,0.5,96.452,95.468,-0.8542936904046599,-1.3824058102229362,1.0562242396365529,49.67310715135996,0,0,0,0,1.0,0.0,0.0,0.008001662683154942,0.008001662683154942,2.1798146147222894,6.225930680359427,训练集
2025-12-15,96.55,97.16,95.53,95.53,29330099.0,22.63,3.95,0.5,96.252,95.3405,-0.8381306618765194,-1.2735507805536528,0.8708402373542667,43.74097538181866,0,0,0,0,1.0,0.0,0.0,-0.015154639175257723,-0.015154639175257723,2.1467803107672196,6.131578947368413,训练集
2025-12-16,95.5,95.7,94.14,94.25,25876771.0,22.63,3.95,0.5,95.896,95.2285,-0.9180242359712736,-1.2024454716371769,0.5688424713318065,39.33587694635792,0,0,0,0,1.0,0.0,0.0,-0.013398932272584485,-0.013398932272584485,2.1180157467791316,6.049422336328619,训练集
2025-12-17,94.5,95.7,93.68,95.21,27282500.0,22.63,3.95,0.5,95.644,95.2305,-0.8935759052937016,-1.140671558368482,0.4941913061495606,43.89920913779248,0,0,0,0,1.0,0.0,0.0,0.010185676392572951,0.010185676392572951,2.1395891697701974,6.111039794608465,训练集
2025-12-18,94.39,94.6,93.5,93.53,25279734.0,22.63,3.95,0.5,95.104,95.22650000000002,-0.9982551230785788,-1.1121882713105014,0.2278662964638451,38.44850784405372,0,1,0,1,1.0,0.0,0.0,-0.0176452053355739,-0.0176452053355739,2.1018356795358324,6.003209242618736,训练集
2025-12-19,94.0,95.27,93.73,94.23,27206794.0,22.63,3.95,0.5,94.55,95.303,-1.0130521726470365,-1.0923610515778084,0.1586177578615442,41.6968456017203,0,0,0,0,0.0,1.0,0.047115000000000004,0.006980487544103561,0.007484229658933028,2.1165075173165846,6.048138639281124,训练集
2025-12-22,94.7,95.36,94.25,94.37,20623482.0,22.44,3.91,0.5,94.318,95.325,-1.0019324573784871,-1.0742753327379442,0.1446857507189141,42.352116142047976,0,0,0,0,0.0,0.0,0.0,0.0,0.0014857264140932802,2.1165075173165846,6.057124518613602,训练集
2025-12-23,94.5,95.5,94.5,94.81,23661741.0,22.44,3.91,0.5,94.43,95.37,-0.946702680944398,-1.048760802379235,0.2041162428696741,44.46466757468436,0,0,0,0,0.0,0.0,0.0,0.0,0.004662498675426452,2.1165075173165846,6.085365853658531,训练集
2025-12-24,94.8,94.8,94.05,94.42,19280995.0,22.44,3.91,0.5,94.272,95.3365,-0.9237539651519456,-1.023759434933777,0.2000109395636631,42.96185921290933,0,0,0,0,0.0,0.0,0.0,-0.0,-0.004113490138171083,2.1165075173165846,6.060333761232344,训练集
2025-12-25,94.43,95.23,94.12,94.84,18220163.0,22.44,3.91,0.5,94.534,95.364,-0.861742817848409,-0.9913561115167036,0.2592265873365891,45.11327922621015,0,0,0,0,0.0,0.0,0.0,0.0,0.0044482101249736505,2.1165075173165846,6.087291399229777,训练集
2025-12-26,95.28,101.45,95.25,100.01,102095895.0,22.44,3.91,0.5,95.69,95.606,-0.3909165022362799,-0.8712681896606188,0.9607033748486776,63.409295861956885,1,0,1,0,0.0,0.0,0.0,0.0,0.05451286377056097,2.1165075173165846,6.419127086007697,训练集
2025-12-29,100.5,101.3,99.6,100.21,51916696.0,22.44,3.91,0.5,96.858,95.828,-0.0016261808622601,-0.6973397879009472,1.391427214077374,63.910476797353816,0,0,0,0,1.0,1.0,0.050105,-0.000500999900009999,0.0019998000199978883,2.1154471472620386,6.431964056482665,训练集
2025-12-30,99.26,100.15,98.74,99.75,31875638.0,23.71,4.14,0.5,97.846,95.9845,0.2666967339562944,-0.504532483529499,1.5424584349715869,61.813378554337895,0,0,0,0,1.0,0.0,0.0,-0.004590360243488578,-0.004590360243488578,2.1057364827800455,6.402439024390239,训练集
2025-12-31,99.98,100.2,97.38,97.72,40285887.0,23.71,4.14,0.5,98.506,96.118,0.3119446389114841,-0.3412370590413023,1.306363395905573,53.47435561864216,0,0,0,0,1.0,0.0,0.0,-0.020350877192982453,-0.020350877192982453,2.062882898218206,6.272143774069315,训练集
2026-01-01,99.98,100.2,97.38,97.72,0.0,23.71,4.14,0.5,99.082,96.242,0.3438403520369348,-0.2042215768256549,1.0961238577251795,53.47435561864216,0,0,0,0,1.0,0.0,0.0,0.0,0.0,2.062882898218206,6.272143774069315,样本外
2026-01-02,99.98,100.2,97.38,97.72,0.0,23.71,4.14,0.5,98.624,96.329,0.3649114622972007,-0.0903949690010838,0.9106128625965692,53.47435561864216,0,0,0,0,1.0,0.0,0.0,0.0,0.0,2.062882898218206,6.272143774069315,样本外
2026-01-05,98.4,99.48,97.9,98.11,38262521.0,23.71,4.14,0.5,98.204,96.408,0.4083727428453017,0.0093585733681932,0.7980283389542168,54.933209958719495,0,0,0,0,1.0,0.0,0.0,0.003990994678673809,0.003990994678673809,2.071115852887722,6.297175866495503,样本外
2026-01-06,98.22,100.5,98.12,99.99,52178486.0,23.71,4.14,0.5,98.252,96.606,0.58774129321381,0.1250351173373166,0.9254123517529866,61.242159221468,0,0,0,0,1.0,0.0,0.0,0.019162164916930013,0.019162164916930013,2.110802916422825,6.417843388960201,样本外
2026-01-07,99.96,99.96,97.06,97.6,56084881.0,23.2,4.05,0.5,98.228,96.6625,0.5309190316140473,0.2062119001926627,0.649414262842769,51.39242989437128,0,0,0,0,1.0,0.0,0.0,-0.023902390239023963,-0.023902390239023963,2.0603496813968167,6.264441591784334,样本外
2026-01-08,97.2,97.2,96.33,96.88,30065475.0,23.2,4.05,0.5,98.06,96.695,0.4229139089177636,0.2495523019376829,0.3467232139601612,48.843823692095285,0,0,0,0,1.0,0.0,0.0,-0.007377049180327888,-0.007377049180327888,2.0451503804684794,6.21822849807445,样本外
2026-01-09,97.05,97.95,96.9,97.01,35034058.0,23.2,4.05,0.5,97.918,96.6955,0.343845349438709,0.2684109114378882,0.1508688760016416,49.33239671612503,0,0,0,0,1.0,0.0,0.0,0.001341866226259425,0.001341866226259425,2.0478946986916515,6.22657252888318,样本外
2026-01-12,97.01,98.0,96.3,97.47,42525719.0,23.2,4.05,0.5,97.79,96.7925,0.3146737390270431,0.2776634769557192,0.0740205241426478,51.11164278725735,0,0,0,0,1.0,0.0,0.0,0.004741779198020657,0.004741779198020657,2.057605363173644,6.256097560975605,样本外
2026-01-13,99.0,99.6,96.88,97.19,49872272.0,23.2,4.05,0.5,97.23,96.9395,0.2658962808523597,0.2753100377350473,-0.0188275137653751,49.96156666870689,0,0,0,0,1.0,0.0,0.0,-0.002872678772955828,-0.002872678772955828,2.051694523923735,6.23812580231065,样本外
2026-01-14,96.81,97.74,95.51,96.1,51474973.0,23.2,4.05,0.5,96.93,96.984,0.1376985995946711,0.247787750106972,-0.2201783010246019,45.6548453382848,0,1,0,1,1.0,0.0,0.0,-0.011215145591110254,-0.011215145591110254,2.0286844711294467,6.168164313222075,样本外
2026-01-15,96.08,96.64,95.6,95.67,29563546.0,22.74,3.97,0.5,96.688,97.091,0.0013876117193376,0.1985077224294452,-0.3942402214202151,44.04195817949402,0,0,0,0,0.0,1.0,0.047835,-0.004972268470343356,-0.004474505723204958,2.0185973072973744,6.140564826700894,样本外
2026-01-16,96.7,97.44,95.6,95.86,38458802.0,22.74,3.97,0.5,96.458,97.1725,-0.090267864384927,0.1407526050665707,-0.4620409389029956,44.96710214223028,0,0,0,0,0.0,0.0,0.0,0.0,0.0019859935193895506,2.0185973072973744,6.152759948652113,样本外
2026-01-19,96.81,97.3,95.77,96.19,33492715.0,22.74,3.97,0.5,96.202,97.2635,-0.1347242303995415,0.0856572379733483,-0.4407629367457796,46.61787636870633,0,0,0,0,0.0,0.0,0.0,0.0,0.0034425203421657447,2.0185973072973744,6.173940949935811,样本外
2026-01-20,96.22,96.26,94.68,94.74,38914947.0,22.74,3.97,0.5,95.712,97.26,-0.2836889133978815,0.0117880076991023,-0.5909538421939677,40.823411454014966,0,0,0,0,0.0,0.0,0.0,-0.0,-0.015074332051148831,2.0185973072973744,6.080872913992293,样本外
2026-01-21,94.01,94.94,94.0,94.1,30833393.0,22.74,3.97,0.5,95.312,97.244,-0.4482203440843761,-0.0802136626575933,-0.7360133628535657,38.546023155479695,0,0,0,0,0.0,0.0,0.0,-0.0,-0.006755330377876345,2.0185973072973744,6.039794608472395,样本外
2026-01-22,94.72,95.13,93.89,94.12,29101425.0,22.74,3.97,0.5,95.002,97.208,-0.5704233699033097,-0.1782556041067366,-0.7843355315931461,38.66118215879367,0,0,0,0,0.0,0.0,0.0,0.0,0.00021253985122227093,2.0185973072973744,6.041078305519893,样本外
2026-01-23,94.24,94.36,93.51,93.65,38330272.0,22.26,3.88,0.5,94.56,96.89,-0.6971588075687976,-0.2820362447991488,-0.8302451255392975,36.910719073292846,0,0,0,0,0.0,0.0,0.0,-0.0,-0.004993625159370962,2.0185973072973744,6.0109114249037185,样本外
2026-01-26,93.65,93.66,92.5,92.63,37545961.0,22.26,3.88,0.5,93.848,96.511,-0.8698756455395653,-0.3996041249472321,-0.9405430411846664,33.37861761081021,0,0,0,0,0.0,0.0,0.0,-0.0,-0.01089161772557401,2.0185973072973744,5.9454428754813815,样本外
2026-01-27,92.67,92.99,91.8,91.81,36298092.0,22.26,3.88,0.5,93.262,96.114,-1.060695098131589,-0.5318223195841035,-1.057745557094971,30.82485746162465,0,0,0,0,0.0,0.0,0.0,-0.0,-0.008852423620857142,2.0185973072973744,5.892811296534013,样本外
2026-01-28,91.8,93.5,90.01,93.34,71556618.0,22.26,3.88,0.5,93.11,95.895,-1.0760585427762803,-0.640669564222539,-0.8707779571074832,40.0424572327604,0,0,0,0,0.0,0.0,0.0,0.0,0.016664851323385355,2.0185973072973744,5.9910141206675185,样本外
2026-01-29,92.66,92.92,91.61,92.31,37182481.0,22.26,3.88,0.5,92.748,95.6245,-1.1579978963551412,-0.7441352306490594,-0.8277253314121635,36.51494215569581,0,0,0,0,0.0,0.0,0.0,-0.0,-0.011034926076708862,2.0185973072973744,5.924903722721433,样本外
2026-01-30,92.27,92.27,90.7,90.89,32917560.0,22.26,3.88,0.5,92.196,95.283,-1.322275191650775,-0.8597632228494024,-0.9250239376027444,32.29145158057413,0,0,0,0,0.0,0.0,0.0,-0.0,-0.015382948759614323,2.0185973072973744,5.833761232349161,样本外
2026-02-02,88.0,89.09,86.97,87.05,64697385.0,22.26,3.88,0.5,91.08,94.73,-1.7422385974618635,-1.0362582977718948,-1.4119605993799371,24.15499336809997,0,0,0,0,0.0,0.0,0.0,-0.0,-0.04224887226317531,2.0185973072973744,5.587291399229778,样本外
2026-02-03,87.2,87.4,85.88,87.37,37782685.0,22.26,3.88,0.5,90.192,94.099,-2.025888119422561,-1.234184262102028,-1.5834077146410657,25.83212482467997,0,0,0,0,0.0,0.0,0.0,0.0,0.003676048248133279,2.0185973072973744,5.607830551989727,样本外
2026-02-04,86.99,89.33,86.45,89.14,37650471.0,22.26,3.88,0.5,89.352,93.67600000000002,-2.083837025580678,-1.404114814797758,-1.35944442156584,34.46440151512823,0,0,0,0,0.0,0.0,0.0,0.0,0.020258670024035696,2.0185973072973744,5.721437740693193,样本外
2026-02-05,88.5,91.23,88.33,90.11,35424031.0,22.26,3.88,0.5,88.912,93.3375,-2.028112242364614,-1.5289143003111292,-0.9983958841069692,38.67669134335581,0,0,0,0,0.0,0.0,0.0,0.0,0.01088175903073818,2.0185973072973744,5.783697047496787,样本外
2026-02-06,89.39,90.66,89.0,89.82,24708779.0,22.26,3.88,0.5,88.69800000000001,92.978,-1.9844747370829336,-1.6200263876654903,-0.7288966988348871,37.89252982938199,0,0,0,0,0.0,0.0,0.0,-0.0,-0.0032182887581845288,2.0185973072973744,5.765083440308083,样本外
2026-02-09,90.5,90.65,89.83,90.06,20817951.0,22.26,3.88,0.5,89.3,92.6075,-1.9085254125792237,-1.6777261926482372,-0.4615984398619721,38.99488211501671,0,0,0,0,0.0,0.0,0.0,0.0,0.002672010688042903,2.0185973072973744,5.780487804878045,样本外
2026-02-10,90.0,91.57,89.84,90.81,26760481.0,22.26,3.88,0.5,89.988,92.2885,-1.7674423188788495,-1.6956694178943597,-0.1435458019689797,42.43347893279703,0,0,0,0,0.0,0.0,0.0,0.0,0.008327781479013918,2.0185973072973744,5.828626444159174,样本外
2026-02-11,90.88,92.95,90.88,92.28,39694959.0,22.26,3.88,0.5,90.616,92.0975,-1.5195003814340708,-1.6604356106023022,0.2818704583364626,48.55423876351176,0,0,0,0,0.0,0.0,0.0,0.0,0.0161876445325404,2.0185973072973744,5.9229781771501875,样本外
2026-02-12,92.29,92.35,91.08,91.16,23031332.0,22.26,3.88,0.5,90.826,91.872,-1.397272363419674,-1.6078029611657765,0.421061195492205,44.658210967523175,0,0,0,0,0.0,0.0,0.0,-0.0,-0.012136974425661085,2.0185973072973744,5.851091142490367,样本外
2026-02-13,90.05,91.09,89.88,90.27,21733887.0,22.26,3.88,0.5,90.916,91.5925,-1.35658349046345,-1.5575590670253112,0.4019511531237225,41.78868431845096,0,0,0,0,0.0,0.0,0.0,-0.0,-0.009763053971039937,2.0185973072973744,5.79396662387676,样本外
2026-02-16,90.05,91.09,89.88,90.27,0.0,21.46,3.74,0.5,90.958,91.2965,-1.309245102928358,-1.5078962742059208,0.3973023425551254,41.78868431845096,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0185973072973744,5.79396662387676,样本外
2026-02-17,90.05,91.09,89.88,90.27,0.0,21.46,3.74,0.5,90.85,91.073,-1.257236450552682,-1.4577643094752732,0.4010557178451823,41.78868431845096,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0185973072973744,5.79396662387676,样本外
2026-02-18,90.05,91.09,89.88,90.27,0.0,21.46,3.74,0.5,90.448,90.8815,-1.20216144996715,-1.4066437375736487,0.4089645752129973,41.78868431845096,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0185973072973744,5.79396662387676,样本外
2026-02-19,90.05,91.09,89.88,90.27,0.0,21.46,3.74,0.5,90.27,90.689,-1.1453116751497987,-1.3543773250888789,0.4181312998781603,41.78868431845096,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0185973072973744,5.79396662387676,样本外
2026-02-20,90.05,91.09,89.88,90.27,0.0,21.46,3.74,0.5,90.27,90.52,-1.087719268382358,-1.3010457137475746,0.4266528907304332,41.78868431845096,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0185973072973744,5.79396662387676,样本外
2026-02-23,90.05,91.09,89.88,90.27,0.0,21.46,3.74,0.5,90.27,90.402,-1.0302013511898451,-1.246876841236029,0.4333509800923676,41.78868431845096,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0185973072973744,5.79396662387676,样本外
2026-02-24,91.98,91.99,90.61,90.87,20644458.0,21.6,3.77,0.5,90.39,90.355,-0.925534021751929,-1.182608277339209,0.5141485111745601,45.737465290895095,1,0,1,0,0.0,0.0,0.0,0.0,0.006646726487205212,2.0185973072973744,5.832477535301665,样本外
2026-02-25,90.89,92.79,90.89,91.45,32478010.0,21.6,3.77,0.5,90.626,90.2605,-0.7867145012891683,-1.103429522129201,0.6334300416800653,49.31663658929888,0,0,0,0,1.0,1.0,0.045725,-0.0005031913722900848,0.006382744580169408,2.0175815665482144,5.869704749679071,样本外
2026-02-26,91.4,91.4,89.61,89.85,29101894.0,21.6,3.77,0.5,90.542,90.1375,-0.796622688946087,-1.0420681554925784,0.4908909330929827,41.236155027204745,0,0,0,0,1.0,0.0,0.0,-0.01749589939857854,-0.01749589939857854,1.9822821624314604,5.767008985879327,样本外
2026-02-27,89.4,89.94,89.1,89.32,21934083.0,21.6,3.77,0.5,90.352,90.059,-0.8375863950710851,-1.0011718034082795,0.3271708166743892,38.95900214589634,0,0,0,0,1.0,0.0,0.0,-0.005898720089037246,-0.005898720089037246,1.9705892348177858,5.732991014120662,样本外
2026-03-02,88.0,97.25,87.72,96.79,143513688.0,21.6,3.77,0.5,91.656,90.546,-0.2642378868206094,-0.8537850200907457,1.1790942665402726,66.7929126085557,0,0,0,0,1.0,0.0,0.0,0.0836318853560234,0.0836318853560234,2.135393327787881,6.212451861360714,样本外
2026-03-03,96.39,96.99,93.99,95.21,86574145.0,21.6,3.77,0.5,92.524,90.938,0.0619381568151737,-0.6706403847095619,1.4651570830494711,60.50816616748605,0,0,0,0,1.0,0.0,0.0,-0.016324000413265982,-0.016324000413265982,2.100535166222586,6.111039794608467,样本外
